中文(zh),韩文(ko),英文(en),出现次数,示例代码组,关联代码组数
,도금층부착성측험시험,,1,PROD_GRP_MECH_KND,1
,도금층품질시험,,1,PROD_GRP_MECH_KND,1
,도금후처리,,1,PROD_GRP_MECH_KND,1
,도유량측정,,1,PROD_GRP_MECH_KND,1
,동랜스,East Lance,1,LN_TY,1
,두께 Extra 가격 적용항목,Thickness Extra price apply item,1,RXTRA_PRICE_ITEM,1
,두께 정밀검사,,1,QLT_MSG_CD,1
,"두께,폭 엄격재",,1,QLT_MSG_CD,1
,"두께,폭 정밀검사",,1,QLT_MSG_CD,1
,두께불량,,1,RESMP_GTH_CAU_TY,1
,두께불량,Abnormal Thickness,1,RTN_CAU_CD,1
,란산항원료창고,,1,WIP_INV_CD,1
,"래들 상태가 양호하고, 정상일 시 미입력",Good Status,1,LD_STS,1
,래들관련,Ladle related,1,UNPLAN_PROC_CD,1
,르짜오원료창고,,1,WIP_INV_CD,1
,말-1 주편,Last - 1 slab,1,SLAB_CUT_POSIT_CD,1
,말주편,Continuous Casting(last slab),1,SLAB_CUT_POSIT_CD,1
,무효,Levelling not valid,1,CPL_STS_CD,1
,미불출 형태,,1,IR_YRD_PILE_SHP_TY,1
,미사용,Not Use,1,ROLL_STS,1
,미용괴 고철 발생,Scrap not melt,1,OPER_ABNR_REASON_CD,1
,미조치,,1,HOLD_MTL_STS_CD,1
,미지정 일반취련,"Not Defined, Normal Blowing",1,BLW_PTRN,1
,미처리 반송,Full Return,1,CAST_COMP_TY,1
,미처리제강직송,Direct to SMS,1,PI_TY,1
,미탈산,Not De-oxide,1,BO_OCC_REASON_CD,1
,미확정,,1,FAC_DCN_ERR_FL,1
,반송용강 처리대기(연주요인),,1,EQUIP_STOP_CD,1
,반송용강 처리대기(제강요인),,1,EQUIP_STOP_CD,1
,반전 미실시 또는 비도금면 전면지정,,1,RVRS_COIL_YN,1
,"반전권취 지점 또는 비도금면 후면지정, 전면검사 후 반전권취 지정",,1,RVRS_COIL_YN,1
,반제품,Semifinished Goods,1,ITEM_TY,1
,배분누계,,1,CAPA_FL,1
,배분량,,1,CAPA_FL,1
,베아링소손,Bearing Breakdown,1,ROLL_DISCARD_RSN_TY,1
,변경,,1,ERP_REPORT_TY,1
,변형,Transforming,1,ROLL_DISCARD_RSN_TY,1
,보온ladle 상태보통,Warm Ladle Status Normal,1,LD_STS,1
,보온ladle 상태불량,Warm Ladle Status Abuse,1,LD_STS,1
,보험증권,,1,COLLATERAL_KIND,1
,복합판지시,,1,PROD_GRP_MECH_KND,1
,복후판(复合制坯),,1,PROC_CD,1
,봉쑤심후 개공,"After the rods ssusim, Opening",1,LD_OPEN_TY,1
,부동산 근저장,,1,COLLATERAL_KIND,1
,부분/S+T/Test,Partial/S+T/Test,1,MLD_COAT_METHOD,1
,부분/S+T/일반(공정),Partial/S+T/Normal(Proc),1,MLD_COAT_METHOD,1
,부분/Shot Blasting 처리/Test,Partial/Shot Blasting Processing/Test,1,MLD_COAT_METHOD,1
,부분/Shot Blasting 처리/일반(공정),Partial/Shot Blasting Processing/Normal(Proc),1,MLD_COAT_METHOD,1
,부분/기타/Test,Partial/Misc./Test,1,MLD_COAT_METHOD,1
,부분/기타/일반(공정),Partial/Misc./Normal(Proc),1,MLD_COAT_METHOD,1
,부분/일반/Test,Partial/Normal/Test,1,MLD_COAT_METHOD,1
,부분/일반/일반(공정),Partial/Normal/Normal(Proc),1,MLD_COAT_METHOD,1
,부원료 투입이상,,1,EQUIP_STOP_CD,1
,"부원료투입이상(시기,량)",Sub Material Abnr.,1,OPER_ABNR_REASON_CD,1
,북방향불출 형태,,1,IR_YRD_PILE_SHP_TY,1
,분기계획,Quarter,1,PLAN_TY,1
,분석대기,,1,EQUIP_STOP_CD,1
,불합격,N,1,JDG_CD,1
,비금속개재물검측,,1,PROD_GRP_MECH_KND,1
,비틀림,,1,RTN_CAU_CD,1
,"사상압연출측온도준수,권취온도준수",,1,QLT_MSG_CD,1
,사용,,1,LD_USE_RPR_TY,1
,사용,Use,1,ROLL_STS,1
,사용중,In Use,1,LD_RPR_STS,1
,산소세척 실시후 개공,"After Oxygen cleaning, Opening",1,LD_OPEN_TY,1
,산화10,Oxidation10,1,INPUT_AREA_CD,1
,산화11,Oxidation11,1,INPUT_AREA_CD,1
,산화12,Oxidation12,1,INPUT_AREA_CD,1
,산화13,Oxidation13,1,INPUT_AREA_CD,1
,산화14,Oxidation14,1,INPUT_AREA_CD,1
,산화15,Oxidation15,1,INPUT_AREA_CD,1
,산화9,Blowing9,1,INPUT_AREA_CD,1
,상취패턴이 지정패턴과 상이,Diff Pattern of Upper Blowing,1,OPER_ABNR_REASON_CD,1
,생산가능,,1,INQ_REVIEW_RSLT_FL,1
,생산계획용,Production Plan,1,OPER_PLAN_TY,1
,생산불가,,1,INQ_REVIEW_RSLT_FL,1
,생산설비 점검,,1,EQUIP_STOP_CD,1
,생산조정휴지,,1,EQUIP_STOP_CD,1
,생산투입지연,,1,DELV_DELEY_CAU_CD,1
,서랜스,West Lance,1,LN_TY,1
,선급용,RSGRZG 11/12-04,1,MTC_TY,1
,선상,,1,RTN_CAU_CD,1
,선출강 공정대기,,1,EQUIP_STOP_CD,1
,선출강(공정Buffer),Advanced Tapping(Process Buffer),1,OB_EXEC_PURPOSE,1
,설비이상,Over facility,1,UNPLAN_PROC_CD,1
,설비처리능력,,1,CAPA_KIND,1
,설비합리화,,1,EQUIP_STOP_CD,1
,성분격외(Billet일품단위),Chemical Fail(Billet),1,RTN_CAU_CD,1
,성분격외(제강공정),Chemical Fail,1,RTN_CAU_CD,1
,성분분석시험,,1,PROD_GRP_MECH_KND,1
,성분불합격成分不合格,,1,PROD_TOT_UNJDG_CAU_TY,1
,성분이상,,1,SPL_CAU_CD,1
,성분이상,Abnormal Chemical,1,UNPLAN_PROC_CD,1
,소 LOT 주문,,1,PROD_HOLD_FL,1
,소결,Sinter,1,ROUTING_CD,1
,소결 반제품,,1,WIP_INV_CD,1
,소결 부산물,,1,WIP_INV_CD,1
,소결광(KG),Sinter(KG),1,OPER_STD_TY,1
,소결배합,,1,RM_USAGE_TY,1
,소단중,,1,RTN_CAU_CD,1
,소부경화치시험,,1,PROD_GRP_MECH_KND,1
,소수리,,1,EQUIP_STOP_CD,1
,소수리,Operational Stoppage,1,LD_RPR_TY,1
,소수리후 신ladle,"After Operational stoppage, New Ladle",1,LD_STS,1
,소재 길이 이상,Abnormal Material Length,1,RTN_CAU_CD,1
,소재 두께 이상,Abnormal Material Thickness,1,RTN_CAU_CD,1
,소재 폭 이상,Abnormal Material Width,1,RTN_CAU_CD,1
,소재단척,Short Slab,1,RTN_CAU_CD,1
,소재처리능력,Processing Capa,1,OPER_STD_TY,1
,소형Pile(10m이하),,1,IR_YRD_PILE_SHP_TY,1
,수강(주조)Ladle,,1,SMS_LD_TY,1
,수리,,1,LD_USE_RPR_TY,1
,수리작업준비,,1,EQUIP_STOP_CD,1
,수리후 운전준비,,1,EQUIP_STOP_CD,1
,수분혼입  : Ladle 내부에 수분이 혼입,Moisture Mixing,1,TLC_STS,1
,수소투과성시험,,1,PROD_GRP_MECH_KND,1
,수주계획용,Order Taking,1,OPER_PLAN_TY,1
,"스크랩, 구매","Scrap, Outbound",1,RMTRL_TY,1
,"스크랩, 자가","Scrap, Inbound",1,RMTRL_TY,1
,스풀링,Spooling,1,ROLL_DISCARD_RSN_TY,1
,승열,,1,EQUIP_STOP_CD,1
,승온,,1,TLC_RPR_STS,1
,승온대기,,1,TLC_RPR_STS,1
,시공양생,,1,TLC_RPR_STS,1
,시작,,1,LD_RCV_STS_TY,1
,시편미인도,,1,RESMP_GTH_CAU_TY,1
,시편미채취试样未采集,,1,PROD_TOT_UNJDG_CAU_TY,1
,시편번호,Sampling No,1,SMP_CONDITION_KEY,1
,시편번호 확인불가,,1,RESMP_GTH_CAU_TY,1
,시편인도일,SMP Delivery Date,1,SMP_CONDITION_DATE,1
,시편입고일,SMP Receipt Date,1,SMP_CONDITION_DATE,1
,시편채취일,SMP Gather Date,1,SMP_CONDITION_DATE,1
,시편현물누락,,1,RESMP_GTH_CAU_TY,1
,시험생산,,1,ORD_RCPT_TY,1
,시효시험,,1,PROD_GRP_MECH_KND,1
,신ladle 2회째 사용,2nd times of New Ladle,1,LD_STS,1
,신규,,2,IR_YRD_PILE_SHP_TY,2
,신용장,Letter of Credit,1,EXP_DOC_TY,1
,실물반납,,1,RTN_PROC_TY,1
,실수율(%),Yield(%),1,OPER_STD_TY,1
,압연개시轧制开始,Plate Rolling Start,1,PLT_OPER_TRK_CD,1
,압연종료轧制结束,Plate Rolling Finish,1,PLT_OPER_TRK_CD,1
,양도각서,,1,COLLATERAL_KIND,1
,양방향불출 형태,,1,IR_YRD_PILE_SHP_TY,1
,양쪽 불출,,1,IR_YRD_PILE_SHP_TY,1
,여재,NAPO,1,ORD_FL,1
,역시간,Calendar Hours,1,OPER_STD_TY,1
,연속소둔,CAL,1,ROUTING_CD,1
,연와,,1,RTN_CAU_CD,1
,연주,Cont. Casting,1,ROUTING_CD,1
,연주 부산물 창고,,1,WIP_INV_CD,1
,"연주 합리화, 수리, 휴지등의 영향으로 대기",,1,EQUIP_STOP_CD,1
,연주공장,,1,FAC_PROC_CD,1
,연주기1,CCM1,1,CCM_CD,1
,연주도착,C. Casting Arrival,1,INPUT_AREA_CD,1
,연주설비요인대기,,1,EQUIP_STOP_CD,1
,연주이상,Abnormal CC,1,UNPLAN_PROC_CD,1
,연주정정,CC. Finishing,1,ROUTING_CD,1
,연주조업요인대기,,1,EQUIP_STOP_CD,1
,연주포장,CC. Packing,1,ROUTING_CD,1
,열연,,1,CAPA_PROC_CD,1
,열연,Hot Rolling,1,ROUTING_CD,1
,열연 권취온도 준수,,1,QLT_MSG_CD,1
,열연 부산물 창고,,1,WIP_INV_CD,1
,열연 사상압연출측온도 준수,,1,QLT_MSG_CD,1
,열연공장,,1,FAC_PROC_CD,1
,열연산세,,1,FAC_PROC_CD,1
,열연생산지연,,1,DELV_DELEY_CAU_CD,1
,열연정정,,1,FAC_PROC_CD,1
,열연제품,,1,CAPA_PROC_CD,1
,열처리,,1,CAPA_PROC_CD,1
,열처리 Extra 가격 적용항목,Heat Treatment Extra price apply item,1,RXTRA_PRICE_ITEM,1
,열처리로 장입 热处理加热炉装炉,Heat Treatment Chearge,1,PLT_OPER_TRK_CD,1
,열처리로 추출 热处理加热炉出炉,Heat Treatment Dischearge,1,PLT_OPER_TRK_CD,1
,영 Ladle,Full TLC,1,TLC_STS_TY,1
,예비처리 Injection투입,Preparation Process - Injection Input,1,INPUT_AREA_CD,1
,예비처리 TopCharging투입,Preparation Process - TopCharging,1,INPUT_AREA_CD,1
,예정지시,Preschedule Production Instruction,1,INQ_TP,1
,오른쪽 불출,,1,IR_YRD_PILE_SHP_TY,1
,온도 및 산소측정(T-O),Measuring Temperature/Oxygen(T-O),1,PROBE_TY,1
,"온도 및 카본측정(T-C), 용강Sampling 가능","Measuring Temperature/Carbon(T-C), Possible Pig Iron Sampling",1,PROBE_TY,1
,"온도, 산소 및 Sampling",Measuring Temperature/Oxygen and Pig Iron Sampling,1,PROBE_TY,1
,온도이상 관리재,,1,QLT_MSG_CD,1
,온도측정,emperature,1,PROC_PTRN,1
,와구불량 : TCC처리필수 (와구부 불량),Inner Slag,1,TLC_STS,1
,완료,,1,LD_RCV_STS_TY,1
,외관미판정外观未判定,,1,PROD_TOT_UNJDG_CAU_TY,1
,외관불량外观不良,,1,PROD_TOT_UNJDG_CAU_TY,1
,외판Slab,RSGRZG 11/12-05,1,MTC_TY,1
,왼쪽 불출,,1,IR_YRD_PILE_SHP_TY,1
,용강 미탈산,No De-oxide,1,RTN_CAU_CD,1
,용강온도 고온,High Steel Temp.,1,RTN_CAU_CD,1
,용강온도 저온,Low Steel Temp.,1,RTN_CAU_CD,1
,용강온도 준수,,1,QLT_MSG_CD,1
,용강유출사고,,1,EQUIP_STOP_CD,1
,용선지연대기(이동),,1,EQUIP_STOP_CD,1
,용융도금,CGL,1,ROUTING_CD,1
,용접후열처리시험,,1,PROD_GRP_MECH_KND,1
,운송지연,,1,DELV_DELEY_CAU_CD,1
,운전설비계장,,1,EQUIP_STOP_CD,1
,원료,Raw Material,1,ITEM_TY,1
,원형(잔탄),,1,IR_YRD_PILE_SHP_TY,1
,월간계획,Month,1,PLAN_TY,1
,유압계통,,1,EQUIP_STOP_CD,1
,유압설비 점검 및 부품교체,,1,EQUIP_STOP_CD,1
,유효,Levelling valid,1,CPL_STS_CD,1
,은행예금,,1,COLLATERAL_KIND,1
,"이면검사실시, 단 1회에 이면검사 불가시 반전권취 하면서 이면검사실시",,1,RVRS_COIL_YN,1
,이물,,1,RTN_CAU_CD,1
,이상재,,1,ERP_REPORT_TY,1
,이중주입,Double Injectionn,1,RTN_CAU_CD,1
,이중출강,Dubble Tapping,1,OPER_ABNR_REASON_CD,1
,인도허용차 초과,Overroll,1,SPL_CAU_CD,1
,인수인도,Documents against Acceptance,1,EXP_DOC_TY,1
,인장시험,,1,PROD_GRP_MECH_KND,1
,인장추가시험1,,1,PROD_GRP_MECH_KND,1
,인장추가시험2,,1,PROD_GRP_MECH_KND,1
,일반SLAB용AL2O3재질,SLAB-AL2O3,1,LD_TY,1
,일반SLAB용SiO2재질,SLAB-SiO2,1,LD_TY,1
,일반SLAB용ZrO2재질,SLAB-ZrO2,1,LD_TY,1
,일반수강Ladle,Steel Ladle,1,SMS_LD_TY,1
,일반용,RSGRZG 11/12-03,1,MTC_TY,1
,일반코팅,Normal Coating,1,COAT_METHOD,1
,일반표면,,1,SURF_GRD,1
,일조유한공사,,1,ERP_ORG_CD,1
,입고처리 Miss,,1,RESMP_GTH_CAU_TY,1
,입측,ENTRY,1,ENT_DLV_TP,1
,입측,Entry Side,1,EQUIP_LOC,1
,입측분할,,1,ERP_REPORT_TY,1
,자연개공,Natural Opening,1,LD_OPEN_TY,1
,작업 Miss로인한 Schedule변경,,1,EQUIP_STOP_CD,1
,작업 지시 대기,,1,EQUIP_STOP_CD,1
,작업율(%),Work Rate(%),1,OPER_STD_TY,1
,작업자 조작Miss,,1,EQUIP_STOP_CD,1
,작업할시간,Net Hours,1,OPER_STD_TY,1
,잔량,,1,IR_YRD_PILE_SHP_TY,1
,잔선 Ladle(고로),Remain TLC(BF),1,TLC_STS_TY,1
,잔선 Ladle(제강),Remain TLC(SMS),1,TLC_STS_TY,1
,잔존측정,,1,EQUIP_STOP_CD,1
,장입,Charging,1,INPUT_AREA_CD,1
,장입(装炉),,1,CH_DISCH_FL,1
,장입(装炉),Plate is charged into furnace,1,HTM_CH_DISCH_FL,1
,장입Ladle,PI Ladle,1,SMS_LD_TY,1
,장입대기,,1,EQUIP_STOP_CD,1
,장입완료,,1,SLAB_CHARG_PROG_TY,1
,재고이동(반납포함),,1,ERP_REPORT_TY,1
,재장입(再装炉),,1,CH_DISCH_FL,1
,재질불합격,,1,RESMP_GTH_CAU_TY,1
,재질불합격材质不合格,,1,PROD_TOT_UNJDG_CAU_TY,1
,재질시험 Extra 가격 적용항목,Material Test Extra price apply item,1,RXTRA_PRICE_ITEM,1
,재질시험중材质试验中,,1,PROD_TOT_UNJDG_CAU_TY,1
,재질이상,,1,SPL_CAU_CD,1
,재추출(再出炉),,1,CH_DISCH_FL,1
,재취련후 Imm 1차측정,"Arfer Re-blowing, 1st Imm measuring",1,IMMS_MSU_AREA_CD,1
,재취련후 Imm 2차측정,"Arfer Re-blowing, 2nd Imm measuring",1,IMMS_MSU_AREA_CD,1
,재취련후 Sub-Lance 1차측정,"After Re-Blowing, Sub-Lance 1st Measuring",1,STEEL_MSU_TEMP_AREA_CD,1
,재취련후 Sub-Lance 2차측정,"After Re-Blowing, Sub-Lance 2nd Measuring",1,STEEL_MSU_TEMP_AREA_CD,1
,재취련후 Sub-Lance 3차측정,"After Re-Blowing, Sub-Lance 3rd Measuring",1,STEEL_MSU_TEMP_AREA_CD,1
,재취련후 Sub-Lance 4차측정,"After Re-Blowing, Sub-Lance 4th Measuring",1,STEEL_MSU_TEMP_AREA_CD,1
,재취련후 Sub-Lance 5차측정,"After Re-Blowing, Sub-Lance 5th Measuring",1,STEEL_MSU_TEMP_AREA_CD,1
,저취패턴이 지정패턴과 상이,Diff Pattern of Lower Blowing,1,OPER_ABNR_REASON_CD,1
,전  CHARGE 미완주,Prev. Heat not complete,1,BO_OCC_REASON_CD,1
,전 CHARGE 말기  TUNDISH 탕면유지 불가,,1,BO_OCC_REASON_CD,1
,전 CH회송,Prev. Heat Return,1,RTN_CAU_CD,1
,전 Ch [P]첨가 ladle,Pre.Heat Add[P] Ladle,1,LD_STS,1
,전 Ch반송 ladle,Pre.Heat Return Ladle,1,LD_STS,1
,전공정 처리지연,Prev. Process delay,1,BO_OCC_REASON_CD,1
,전기계통  이상,Electronic Part Abnor.,1,BO_OCC_REASON_CD,1
,전기로1Basket합탕(STS제강),,1,RTN_CAU_CD,1
,전기설비 기타장애,,1,EQUIP_STOP_CD,1
,전기수리,Electronic Repair,1,LD_RPR_RSN_CD,1
,전기장치 점검 및 부품교체,,1,EQUIP_STOP_CD,1
,전로(CDPS)탈린,,1,EQUIP_STOP_CD,1
,전로설비계장,,1,EQUIP_STOP_CD,1
,전로설비기계,,1,EQUIP_STOP_CD,1
,전로설비전기,,1,EQUIP_STOP_CD,1
,전로수리교체,,1,EQUIP_STOP_CD,1
,전로용강 미분탕 L/D (미니밀),,1,RTN_CAU_CD,1
,전로용강 분탕량 부족(미니밀),,1,RTN_CAU_CD,1
,전로조업 이상대기,,1,EQUIP_STOP_CD,1
,전로측 대기위치,Waiting Position at BOF Side,1,PIT_NO,1
,전로탈린후 온도 및 용선Sampling,"After Dephosphorization, Measuring Temperature/Pig Iron Sampling",1,PROBE_TY,1
,전로투입(용선장입전),Input at BOF(Before Charging),1,INPUT_AREA_CD,1
,전로투입(출강개시전),Input at BOF(Before Tapping),1,INPUT_AREA_CD,1
,전로투입(취련개시전),Input at BOF(Before Blwoing Start),1,INPUT_AREA_CD,1
,전로투입(취련종료전),Input at BOF(Before Blwoing End),1,INPUT_AREA_CD,1
,전면/S+T/Test,Front/S+T/Test,1,MLD_COAT_METHOD,1
,전면/S+T/일반(공정),Front/S+T/Normal(Proc),1,MLD_COAT_METHOD,1
,전면/Shot Blasting 처리/Test,Front/Shot Blasting Processing/Test,1,MLD_COAT_METHOD,1
,전면/Shot Blasting 처리/일반(공정),Front/Shot Blasting Processing/Normal(Proc),1,MLD_COAT_METHOD,1
,전면/기타/Test,Front/Misc./Test,1,MLD_COAT_METHOD,1
,전면/기타/일반(공정),Front/Misc./Normal(Proc),1,MLD_COAT_METHOD,1
,전면/일반/Test,Front/Normal/Test,1,MLD_COAT_METHOD,1
,전면/일반/일반(공정),Front/Normal/Normal(Proc),1,MLD_COAT_METHOD,1
,전신환,Telegraphic Transfer,1,EXP_DOC_TY,1
,절단설미제거,,1,RTN_CAU_CD,1
,정기수리,,1,EQUIP_STOP_CD,1
,정기수리,Based Shutdown,1,OPER_STD_TY,1
,정보반납,,2,PROD_RTN_TP,2
,정보이상,Abnormal Information,1,RTN_CAU_CD,1
,정산,,1,ERP_REPORT_TY,1
,정상,,1,KR_EQP_STATUS,1
,정상/취소,,1,ERP_REPORT_TY,1
,정상주조,Normal,1,CAST_COMP_TY,1
,정정(Off-Line)개시 精整(Off-Line)开始,Offline Finshing Start,1,PLT_OPER_TRK_CD,1
,정정(Off-Line)작업대기 精整(Off-Line)等待作业,Offline Finshing Wait,1,PLT_OPER_TRK_CD,1
,정정(Off-Line)종료 精整(Off-Line)结束,Offline Finshing Finish,1,PLT_OPER_TRK_CD,1
,정정개시 精整开始,Finishing Line Start,1,PLT_OPER_TRK_CD,1
,정정종료 精整结束,Finishing Line Finish,1,PLT_OPER_TRK_CD,1
,제강,,1,ERP_REPORT_TY,1
,제강,Steel Making,1,ROUTING_CD,1
,제강 배재장,De-Slagging,1,STOP_OCC_EQUIP_LOC_CD,1
,제강 부산물 창고,,1,WIP_INV_CD,1
,제강KR,,1,PROC_CD,1
,제강연주,,1,CAPA_PROC_CD,1
,제강연주생산지연,,1,DELV_DELEY_CAU_CD,1
,제강제품성분용,RSGRZG 11/12-06,1,MTC_TY,1
,제선,,1,ERP_REPORT_TY,1
,제원치,Operation Standard,1,OPER_STD_TY,1
,제품출고(Claim포함),,1,ERP_REPORT_TY,1
,조금고급표면,,1,SURF_GRD,1
,조선내화Ar Slit Type+15˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type+15˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type+15˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚Lower,,1,SN_TY,1
,조선내화Ar Slit Type+15˚S/L부 과다 용손 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚S/L부 열충격 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚Steel Band부 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚개재물 부착 노즐 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚기타 이상,,1,SN_TY,1
,조선내화Ar Slit Type+15˚슬래그 라인부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type+15˚이물질(Quility),,1,SN_TY,1
,조선내화Ar Slit Type+15˚저속주조(Row speed),,1,SN_TY,1
,조선내화Ar Slit Type+15˚저온 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚정상(Pass),,1,SN_TY,1
,조선내화Ar Slit Type+15˚종크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type+15˚토출구 상부 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚토출구 하부 절단,,1,SN_TY,1
,조선내화Ar Slit Type+15˚횡크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type- 25˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚Lower,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚S/L부 과다 용손 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚S/L부 열충격 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚Steel Band부 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚개재물 부착 노즐 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚기타 이상,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚슬래그 라인부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚이물질(Quility),,1,SN_TY,1
,조선내화Ar Slit Type- 25˚저속주조(Row speed),,1,SN_TY,1
,조선내화Ar Slit Type- 25˚저온 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚정상(Pass),,1,SN_TY,1
,조선내화Ar Slit Type- 25˚종크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type- 25˚토출구 상부 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚토출구 하부 절단,,1,SN_TY,1
,조선내화Ar Slit Type- 25˚횡크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-15˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type-15˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-15˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚Lower,,1,SN_TY,1
,조선내화Ar Slit Type-15˚S/L부 과다 용손 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚S/L부 열충격 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚Steel Band부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚개재물 부착 노즐 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚기타 이상,,1,SN_TY,1
,조선내화Ar Slit Type-15˚슬래그 라인부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-15˚이물질(Quility),,1,SN_TY,1
,조선내화Ar Slit Type-15˚저속주조(Row speed),,1,SN_TY,1
,조선내화Ar Slit Type-15˚저온 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚정상(Pass),,1,SN_TY,1
,조선내화Ar Slit Type-15˚종크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-15˚토출구 상부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚토출구 하부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-15˚횡크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-35˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type-35˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-35˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚Lower,,1,SN_TY,1
,조선내화Ar Slit Type-35˚S/L부 과다 용손 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚S/L부 열충격 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚Steel Band부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚개재물 부착 노즐 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚기타 이상,,1,SN_TY,1
,조선내화Ar Slit Type-35˚슬래그 라인부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-35˚이물질(Quility),,1,SN_TY,1
,조선내화Ar Slit Type-35˚저속주조(Row speed),,1,SN_TY,1
,조선내화Ar Slit Type-35˚저온 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚정상(Pass),,1,SN_TY,1
,조선내화Ar Slit Type-35˚종크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-35˚토출구 상부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚토출구 하부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-35˚횡크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-45˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type-45˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-45˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚Lower,,1,SN_TY,1
,조선내화Ar Slit Type-45˚S/L부 과다 용손 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚S/L부 열충격 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚Steel Band부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚개재물 부착 노즐 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚기타 이상,,1,SN_TY,1
,조선내화Ar Slit Type-45˚슬래그 라인부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-45˚이물질(Quility),,1,SN_TY,1
,조선내화Ar Slit Type-45˚저속주조(Row speed),,1,SN_TY,1
,조선내화Ar Slit Type-45˚저온 막힘으로 주조 중단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚정상(Pass),,1,SN_TY,1
,조선내화Ar Slit Type-45˚종크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-45˚토출구 상부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚토출구 하부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-45˚횡크랙(Body부),,1,SN_TY,1
,조선내화Ar Slit Type-7.5˚Ar Inlet Socket부 용강유출,,1,SN_TY,1
,조선내화Ar Slit Type-7.5˚Body부 펑크,,1,SN_TY,1
,조선내화Ar Slit Type-7.5˚Flange부 절단,,1,SN_TY,1
,조선내화Ar Slit Type-7.5˚Lower,,1,SN_TY,1
