SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,LEN,COL_COMMENT,SOURCE
MESAPUSER,SPE_FEEDING_ACTUAL,BASIS_WEIGHT,NUMBER,22,湿重,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,CORRECTION_QUANTITY,NUMBER,22,修正量,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,PERFOMANCE_QUANTITY,NUMBER,22,实绩量,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,WATER,NUMBER,22,水分,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,DRY_WEIGHT_VALUE,NUMBER,22,干重,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,CORRECTION_CAUSE,VARCHAR2,100,修正原因,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,REMARKS,VARCHAR2,100,备注,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE1,VARCHAR2,50,字段1,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE2,VARCHAR2,50,字段2,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE3,VARCHAR2,50,字段3,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE4,VARCHAR2,50,字段4,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE5,VARCHAR2,50,字段5,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE6,VARCHAR2,50,字段6,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE7,VARCHAR2,50,字段7,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE8,VARCHAR2,50,字段8,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE9,VARCHAR2,50,字段9,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE10,VARCHAR2,50,字段10,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE11,NUMBER,22,字段11,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE12,NUMBER,22,字段12,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE13,NUMBER,22,字段13,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE14,NUMBER,22,字段14,DB注释(中文)
MESAPUSER,SPE_FEEDING_ACTUAL,ATTRIBUTE15,NUMBER,22,字段15,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,CRT_TM,TIMESTAMP(6),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,UPD_TM,TIMESTAMP(6),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,ARCHIVE_FL,VARCHAR2,1,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,WORK_DATE,VARCHAR2,50,,空
MESAPUSER,SPE_GRATE_RSLT,GROUP_NO,VARCHAR2,50,,空
MESAPUSER,SPE_GRATE_RSLT,WORK_TIME,VARCHAR2,50,,空
MESAPUSER,SPE_GRATE_RSLT,PROC_CD,VARCHAR2,3,Process Code,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,MAIN_SPEED,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,MAIN_TEMP,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,MAIN_PRESSURE,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP1,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP2,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP3,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP4,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP5,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP6,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP7,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP8,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP9,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP10,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP11,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,HOOD_TEMP12,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP1,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP2,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP3,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP4,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP5,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP6,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP7,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP8,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP9,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP10,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP11,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,BELLOWS_TEMP12,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,REMARKS,VARCHAR2,100,Remarks,SCO_DATA_DIC(D)
MESAPUSER,SPE_GRATE_RSLT,PEI_LL,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT,ZCXCC_JKWD,NUMBER,22,,空
MESAPUSER,SPE_GRATE_RSLT_MIN,CRT_USER_ID,VARCHAR2,20,创建用户ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,CRT_OBJ_ID,VARCHAR2,30,创建界面ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,CRT_TM,TIMESTAMP(6),11,创建日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,UPD_USER_ID,VARCHAR2,20,更新用户ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,UPD_OBJ_ID,VARCHAR2,30,更新界面ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,UPD_TM,TIMESTAMP(6),11,更新日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,ARCHIVE_FL,VARCHAR2,1,存档标志,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,WORK_DATE,VARCHAR2,50,日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,GROUP_NO,VARCHAR2,50,班组,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,WORK_TIME,VARCHAR2,50,时间,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,PROC_CD,VARCHAR2,3,工序代码,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,MAIN_SPEED,NUMBER,22,链篦机机速,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,MAIN_TEMP,NUMBER,22,温度,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,MAIN_PRESSURE,NUMBER,22,压力,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP1,NUMBER,22,烟罩温度1,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP2,NUMBER,22,烟罩温度2,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP3,NUMBER,22,烟罩温度3,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP4,NUMBER,22,烟罩温度4,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP5,NUMBER,22,烟罩温度5,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP6,NUMBER,22,烟罩温度6,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP7,NUMBER,22,烟罩温度7,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP8,NUMBER,22,烟罩温度8,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP9,NUMBER,22,烟罩温度9,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP10,NUMBER,22,烟罩温度10,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP11,NUMBER,22,烟罩温度11,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,HOOD_TEMP12,NUMBER,22,烟罩温度12,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP1,NUMBER,22,风箱温度1,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP2,NUMBER,22,风箱温度2,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP3,NUMBER,22,风箱温度3,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP4,NUMBER,22,风箱温度4,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP5,NUMBER,22,风箱温度5,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP6,NUMBER,22,风箱温度6,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP7,NUMBER,22,风箱温度7,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP8,NUMBER,22,风箱温度8,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP9,NUMBER,22,风箱温度9,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP10,NUMBER,22,风箱温度10,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP11,NUMBER,22,风箱温度11,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,BELLOWS_TEMP12,NUMBER,22,风箱温度12,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,REMARKS,VARCHAR2,100,备注,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_MIN,PEI_LL,NUMBER,22,配料量,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,CRT_USER_ID,VARCHAR2,20,创建用户ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,CRT_OBJ_ID,VARCHAR2,30,创建界面ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,CRT_TM,TIMESTAMP(6),11,创建日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,UPD_USER_ID,VARCHAR2,20,更新用户ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,UPD_OBJ_ID,VARCHAR2,30,更新界面ID,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,UPD_TM,TIMESTAMP(6),11,更新日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,ARCHIVE_FL,VARCHAR2,1,存档标志,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,WORK_DATE,VARCHAR2,50,日期,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,GROUP_NO,VARCHAR2,50,班组,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,WORK_TIME,VARCHAR2,50,时间,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,PROC_CD,VARCHAR2,3,工序代码,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,MAIN_SPEED,NUMBER,22,链篦机机速,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,MAIN_TEMP,NUMBER,22,温度,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,MAIN_PRESSURE,NUMBER,22,压力,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP1,NUMBER,22,烟罩温度1,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP2,NUMBER,22,烟罩温度2,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP3,NUMBER,22,烟罩温度3,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP4,NUMBER,22,烟罩温度4,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP5,NUMBER,22,烟罩温度5,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP6,NUMBER,22,烟罩温度6,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP7,NUMBER,22,烟罩温度7,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP8,NUMBER,22,烟罩温度8,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP9,NUMBER,22,烟罩温度9,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP10,NUMBER,22,烟罩温度10,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP11,NUMBER,22,烟罩温度11,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,HOOD_TEMP12,NUMBER,22,烟罩温度12,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP1,NUMBER,22,风箱温度1,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP2,NUMBER,22,风箱温度2,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP3,NUMBER,22,风箱温度3,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP4,NUMBER,22,风箱温度4,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP5,NUMBER,22,风箱温度5,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP6,NUMBER,22,风箱温度6,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP7,NUMBER,22,风箱温度7,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP8,NUMBER,22,风箱温度8,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP9,NUMBER,22,风箱温度9,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP10,NUMBER,22,风箱温度10,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP11,NUMBER,22,风箱温度11,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,BELLOWS_TEMP12,NUMBER,22,风箱温度12,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,REMARKS,VARCHAR2,100,备注,DB注释(中文)
MESAPUSER,SPE_GRATE_RSLT_PJ,PEI_LL,NUMBER,22,配料量,DB注释(中文)
MESAPUSER,SPE_IH_TEMP,TBL_NM,VARCHAR2,50,,空
MESAPUSER,SPE_IH_TEMP,PROC_CD,VARCHAR2,10,Process Code,SCO_DATA_DIC(D)
MESAPUSER,SPE_IH_TEMP,FILD_ID,VARCHAR2,50,,空
MESAPUSER,SPE_IH_TEMP,FILD_NM,VARCHAR2,50,,空
MESAPUSER,SPE_IH_TEMP,INDICATOR_ID,NUMBER,22,,空
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CRT_USER_ID,VARCHAR2,20,创建用户ID,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CRT_OBJ_ID,VARCHAR2,30,创建界面ID,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CRT_TM,TIMESTAMP(6),11,创建日期,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,UPD_USER_ID,VARCHAR2,20,更新用户ID,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,UPD_OBJ_ID,VARCHAR2,30,更新界面ID,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,UPD_TM,TIMESTAMP(6),11,更新日期,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ARCHIVE_FL,VARCHAR2,20,存档标志,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,PROC_CD,VARCHAR2,5,工序代码,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MEASUREMENT_TIME,VARCHAR2,14,计量时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,GROSS_WEIGHT,NUMBER,22,毛重,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TARE_WEIGHT,NUMBER,22,皮重,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,NET_WEIGHT,NUMBER,22,净重,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WATER,NUMBER,22,水分,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,DRY_WEIGHT_VALUE,NUMBER,22,干重,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MEASUREMENT_TIME1,VARCHAR2,14,一次计量时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CONFIRM_TIME,VARCHAR2,14,收货确认时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MEASUREMENT_TIME2,VARCHAR2,14,二次计量时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ORDER_NO,VARCHAR2,20,订单号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SUPPLIER_CD,VARCHAR2,200,供应商编码,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SUPPLIER_NAME,VARCHAR2,200,供应商名称,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,PLAN_NO,VARCHAR2,20,计划号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,GROUP_BATCH_NO,VARCHAR2,20,组批号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CONTACT_NM,VARCHAR2,20,联系人,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CONTACT_TEL,VARCHAR2,20,联系方式,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,VEHICLE_NO,VARCHAR2,20,配车号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,CONSIGNEE_NM,VARCHAR2,20,收货人,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SOURCE_CODE,VARCHAR2,200,出发地,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SOURCE_BIN_LOCATION,VARCHAR2,20,出发库位,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,DEST_CODE,VARCHAR2,200,收货目的地,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,DEST_BIN_LOCATION,VARCHAR2,200,收货目的库位,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,STATUS,VARCHAR2,2,状态,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,REMARKS,VARCHAR2,50,备注,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE1,VARCHAR2,50,字段1,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE2,VARCHAR2,50,字段2,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE3,VARCHAR2,50,字段3,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE4,VARCHAR2,50,字段4,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE5,VARCHAR2,50,字段5,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE6,VARCHAR2,50,字段6,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE7,VARCHAR2,50,字段7,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE8,VARCHAR2,50,字段8,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE9,VARCHAR2,50,字段9,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE10,VARCHAR2,50,字段10,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE11,NUMBER,22,备用11,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE12,NUMBER,22,备用12,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE13,NUMBER,22,备用13,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE14,NUMBER,22,备用14,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,ATTRIBUTE15,NUMBER,22,备用15,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MEAS_NO,VARCHAR2,13,计量流水号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MTRL_ITEM_CD,VARCHAR2,50,物料编码,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MTRL_ITEM_NM,VARCHAR2,200,物料名称,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TRANS_TP,VARCHAR2,10,业务类型90是采购业务 80销售业务 81副产品销售 13铁水 10厂内调拨先皮后毛 12厂内调拨先毛后皮,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,GROSS_DTM,VARCHAR2,14,毛重计量时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,GROSS_MEAS_ADDR,VARCHAR2,200,毛重计量点,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TARE_DTM,VARCHAR2,14,皮重计量时间,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TARE_MEAS_ADDR,VARCHAR2,64,皮重计量点,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,DEDUT_WEIGHT,NUMBER,22,扣重,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,MEAS_UNIT,VARCHAR2,13,计量单位,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TRANS_COMPANY,VARCHAR2,200,运输公司,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,TRUCK_NO,VARCHAR2,20,车牌号,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WGT_CNCL_FL,VARCHAR2,2,作废标记(！0-正常;0-作废),DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WGT_FINISH_FL,VARCHAR2,2,计量完成标记(0-过毛重;1-完成),DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WGT_REMARKS,VARCHAR2,200,备注,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WORK_DATE,VARCHAR2,20,,空
MESAPUSER,SPE_IN_METERAGE_ACTUAL,WORK_TIME,VARCHAR2,20,,空
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SHIFT_CD,VARCHAR2,3,班次,DB注释(中文)
MESAPUSER,SPE_IN_METERAGE_ACTUAL,SHIFT_GROUP_CD,VARCHAR2,1,班组,DB注释(中文)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,CRT_USER_ID,VARCHAR2,20,Created User ID,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,CRT_OBJ_ID,VARCHAR2,30,Created Object ID,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,CRT_TM,TIMESTAMP(6),11,Created Time,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,UPD_USER_ID,VARCHAR2,20,Last Updated UserID,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,UPD_OBJ_ID,VARCHAR2,30,Last Updated ObjectID,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,UPD_TM,TIMESTAMP(6),11,Last Updated Date Time,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,ARCHIVE_FL,VARCHAR2,20,Record Archive Flag,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,PROC_CD,VARCHAR2,5,Process Code,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TRANSACTION_ID,NUMBER,22,Trans. ID,SCO_DATA_DIC(D)
MESAPUSER,SPE_MATERAL_TRANSACTIONS,ITEM_CODE,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,ITEM_NAME,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,LOT_NUMBER,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TRANSACTION_DATE,VARCHAR2,14,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TRANSACTION_QUANTITY,NUMBER,22,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,PRIMARY_QUANTITY,NUMBER,22,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TRANSACTION_BLOCKS,VARCHAR2,1,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,UOM_CODE,VARCHAR2,5,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,FROM_SUBINVENTORY,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,FROM_LOCATOR,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TO_SUBINVENTORY,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TO_LOCATOR,VARCHAR2,50,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,TRANSACTION_TYPE_ID,NUMBER,22,,空
MESAPUSER,SPE_MATERAL_TRANSACTIONS,SFT_NO,VARCHAR2,50,SFT Number,SCO_DATA_DIC(D)
